"time","MLoad.Sa","MLoad.Sb","MLoad.Sc","MLoad.Mpd","MLoad.Mpq","MLoad.Mnq","MLoad.Mnd","MLoad.Mhmd","MLoad.Mhmq","MGrid.Sa","MGrid.Sb","MGrid.Sc","MGrid.Mpd","MGrid.Mpq","MGrid.Mnd","MGrid.Mnq","MGrid.Mhmd","MGrid.Mhmq","fuen1.Sa","fuen1.Sb","fuen1.Sc","fuen1.Spd","fuen1.Spq","fuen1.Snd","fuen1.Snq","fuen1.Szmd","fuen1.Szmq","fuen2.Sa","fuen2.Sb","fuen2.Sc","fuen2.Spd","fuen2.Spq","fuen2.Snd","fuen2.Snq","fuen2.Szmd","fuen2.Szmq","fuen3.Sa","fuen3.Sb","fuen3.Sc","fuen3.Spd","fuen3.Spq","fuen3.Snd","fuen3.Snq","fuen3.Szmd","fuen3.Szmq","Va.v"
0.048,0.00247407,-0.00240098,0.000775104,0.00254005,5.88843e-05,0.000305457,0.000123896,0.000436818,-5.21451e-05,-13.1852,17.3155,-4.13029,-18.0875,-40.8683,40.7877,-2.56614,1.38096e-11,-1.67246e-11,10.9347,-14.3598,3.42533,nan,1.96281e-05,4.12987e-05,0.000101819,0.000145606,-1.73817e-05,6.62653,-8.70202,2.07577,9.58871e-316,1.96281e-05,4.12987e-05,0.000101819,0.000145606,-1.73817e-05,-4.3736,5.74393,-1.37004,0,1.96281e-05,4.12987e-05,0.000101819,0.000145606,-1.73817e-05,123.71
0.04848,0.00285186,-0.00217138,0.00016769,-0.000348376,0.000395445,0.00300805,0.00120982,0.00146824,-0.00175401,-15.2007,16.0945,-0.893801,-18.0903,-255.266,232.584,-105.192,7.0568e-11,-1.11741e-10,12.605,-13.3459,0.741176,6.9228e-310,0.000131815,0.000403272,0.00100268,0.000489413,-0.00058467,7.63905,-8.08794,0.449177,2.37152e-322,0.000131815,0.000403272,0.00100268,0.000489413,-0.00058467,-5.04054,5.3372,-0.296384,1,0.000131815,0.000403272,0.00100268,0.000489413,-0.00058467,142.598
0.04896,0.00313637,-0.00184325,-0.000444898,0.00805692,-0.00106683,-0.00460879,-0.00262223,-0.0010058,0.00317251,-16.7099,14.3385,2.37143,-18.0819,363.299,-256.568,257.213,-7.11106e-11,1.68975e-10,13.8604,-11.893,-1.96703,8.91555e-316,-0.000355612,-0.000874077,-0.00153626,-0.000335268,0.0010575,8.39881,-7.20659,-1.19194,1.42785e-321,-0.000355612,-0.000874077,-0.00153626,-0.000335268,0.0010575,-5.54616,4.75934,0.787099,0,-0.000355612,-0.000874077,-0.00153626,-0.000335268,0.0010575,156.828
0.04944,0.003319,-0.00142698,-0.00104399,-0.019895,0.0110731,0.019106,0.0165327,0.00373668,-0.016087,-17.7078,12.1404,5.5674,-18.1099,-1743.21,714.358,-1590.11,1.83787e-10,-8.62259e-10,14.6746,-10.0605,-4.61373,2.18211e-316,0.00369103,0.00551089,0.00636866,0.00124556,-0.00536234,8.89577,-6.09863,-2.79686,9.67883e-316,0.00369103,0.00551089,0.00636866,0.00124556,-0.00536234,-5.8592,4.01733,1.84215,0,0.00369103,0.00551089,0.00636866,0.00124556,-0.00536234,165.938
0.04992,0.00339236,-0.000936797,-0.00160735,0.00869868,-0.00379973,-0.00461039,-0.00533393,0.000154026,0.00427072,-18.0731,9.50873,8.56435,-18.0813,420.669,-25.3588,419.904,-7.27559e-12,2.15757e-10,14.9914,-7.8871,-7.10403,6.92259e-310,-0.00126658,-0.00177798,-0.0015368,5.13421e-05,0.00142357,9.0841,-4.7791,-4.30471,0,-0.00126658,-0.00177798,-0.0015368,5.13421e-05,0.00142357,-5.99904,3.15654,2.84278,0,-0.00126658,-0.00177798,-0.0015368,5.13421e-05,0.00142357,169.628
0.0504,0.0033554,-0.000388156,-0.00211901,0.00964756,-0.00601105,-0.00432357,-0.00810998,0.00118104,0.00589041,-17.8752,6.58535,11.2898,-18.0804,497.217,147.694,474.774,4.0833e-11,2.72278e-10,14.8277,-5.46236,-9.36507,6.22434e-316,-0.00200368,-0.00270333,-0.00144119,0.000393679,0.00196347,8.98478,-3.30978,-5.67472,6.92262e-310,-0.00200368,-0.00270333,-0.00144119,0.000393679,0.00196347,-5.93397,2.1864,3.74785,0,-0.00200368,-0.00270333,-0.00144119,0.000393679,0.00196347,167.78
0.05088,0.00320926,0.000201067,-0.00256229,-0.00786448,0.017007,0.00609354,0.0189176,-0.00399079,-0.0124528,-17.111,3.45075,13.6603,-18.0979,-914.182,-563.028,-720.228,-1.88483e-10,-5.46267e-10,14.1856,-2.86051,-11.3249,0,0.00566899,0.00630586,0.00203118,-0.00133026,-0.00415092,8.5979,-1.73364,-6.86398,1.05281e-315,0.00566899,0.00630586,0.00203118,-0.00133026,-0.00415092,-5.66929,1.1436,4.52597,1,0.00566899,0.00630586,0.00203118,-0.00133026,-0.00415092,160.452
0.05136,0.00295773,0.000811194,-0.00292085,-0.000767678,0.00801974,0.000314024,0.00852866,-0.00294481,-0.00580761,-15.7646,0.19702,15.5676,-18.0908,-325.129,-277.963,-168.659,-1.26635e-10,-2.24906e-10,13.0725,-0.163092,-12.9091,6.92259e-310,0.00267325,0.00284289,0.000104675,-0.000981604,-0.00193587,7.92241,-0.0987283,-7.8234,6.92262e-310,0.00267325,0.00284289,0.000104675,-0.000981604,-0.00193587,-5.22731,0.0656114,5.16198,8.61466e-316,0.00267325,0.00284289,0.000104675,-0.000981604,-0.00193587,147.885
0.05184,0.00260972,0.00142248,-0.00318404,0.00383518,-0.00155336,-4.53438e-05,-0.00213816,0.000967452,0.00072129,-13.9066,-3.06102,16.9676,-18.0862,40.5275,39.8473,7.3939,3.05526e-11,3.63803e-11,11.5335,2.53895,-14.0722,8.22175e-320,-0.000517786,-0.000712719,-1.51146e-05,0.000322484,0.00024043,6.98927,1.53871,-8.52769,1.07298e-315,-0.000517786,-0.000712719,-1.51146e-05,0.000322484,0.00024043,-4.61357,-1.01522,5.62907,0,-0.000517786,-0.000712719,-1.51146e-05,0.000322484,0.00024043,130.488
0.05232,0.00217661,0.00201512,-0.00334358,0.00352611,-0.000252026,7.76216e-05,-0.000781523,0.000448516,6.40416e-06,-11.5987,-6.21915,17.8178,-18.0865,5.11141,5.03025,-0.90726,1.00668e-11,7.78075e-12,9.61931,5.15811,-14.7771,6.92269e-310,-8.40087e-05,-0.000260508,2.58739e-05,0.000149505,2.13472e-06,5.82929,3.12592,-8.95493,6.92262e-310,-8.40087e-05,-0.000260508,2.58739e-05,0.000149505,2.13472e-06,-3.84776,-2.06287,5.91092,6.32404e-322,-8.40087e-05,-0.000260508,2.58739e-05,0.000149505,2.13472e-06,108.83
0.0528,0.0016724,0.00256964,-0.00339391,0.00352833,0.000175139,2.97652e-05,-0.000346049,0.000178667,-0.00022372,-8.9117,-9.17414,18.0858,-18.0865,-0.260648,-0.223512,0.134087,9.33742e-13,-3.00075e-13,7.39089,7.60882,-14.9994,-1,5.83797e-05,-0.00011535,9.92172e-06,5.95555e-05,-7.45732e-05,4.47887,4.61105,-9.08964,1.0698e-315,5.83797e-05,-0.00011535,9.92172e-06,5.95555e-05,-7.45732e-05,-2.95639,-3.04317,5.99983,3.21143e-322,5.83797e-05,-0.00011535,9.92172e-06,5.95555e-05,-7.45732e-05,83.6186
0.05328,0.00111358,0.00306794,-0.00333339,0.00354713,0.000111109,0.000114052,-0.000366242,0.000160593,-0.000243499,-5.93372,-11.8295,17.7632,-18.0865,-1.79672,-1.11367,1.40995,2.25507e-12,-2.05928e-13,4.92111,9.81107,-14.7319,0,3.70363e-05,-0.000122081,3.80175e-05,5.35309e-05,-8.11665e-05,2.98219,5.94561,-8.92751,6.92262e-310,3.70363e-05,-0.000122081,3.80175e-05,5.35309e-05,-8.11665e-05,-1.96847,-3.92408,5.89283,2.3342e-313,3.70363e-05,-0.000122081,3.80175e-05,5.35309e-05,-8.11665e-05,55.6762
0.05376,0.000518398,0.00349375,-0.00316403,0.00375553,0.000430742,-9.70167e-05,-5.24069e-05,-0.000138327,-0.000307435,-2.76195,-14.0985,16.8604,-18.0862,8.5255,2.57332,-8.12787,-9.45927e-12,-2.58926e-12,2.29063,11.6929,-13.9832,0,0.000143581,-1.7469e-05,-3.23389e-05,-4.61091e-05,-0.000102478,1.38811,7.08596,-8.47379,6.22474e-316,0.000143581,-1.7469e-05,-3.23389e-05,-4.61091e-05,-0.000102478,-0.916278,-4.67689,5.59345,5.92879e-323,0.000143581,-1.7469e-05,-3.23389e-05,-4.61091e-05,-0.000102478,25.9157
0.05424,-9.37297e-05,0.00383316,-0.00289132,0.00335317,-0.000221092,0.000519054,-0.000510226,0.000285237,-0.0002907,0.49996,-15.9075,15.4075,-18.0866,-18.7173,1.03439,18.6887,1.42417e-11,-1.65611e-12,-0.414638,13.193,-12.7781,0,-7.36974e-05,-0.000170075,0.000173018,9.50791e-05,-9.68999e-05,-0.251271,7.99509,-7.74354,6.92262e-310,-7.36974e-05,-0.000170075,0.000173018,9.50791e-05,-9.68999e-05,0.165855,-5.2768,5.11123,1.18576e-322,-7.36974e-05,-0.000170075,0.000173018,9.50791e-05,-9.68999e-05,-4.69109
0.05472,-0.000702779,0.0040751,-0.00252422,0.00367148,9.48291e-05,0.000178762,-0.000205297,-6.55963e-05,-0.000275079,3.74554,-17.1964,13.4509,-18.0863,0.579463,-0.234801,-0.52976,-1.11472e-12,-1.16153e-12,-3.10636,14.2622,-11.1555,0,3.16097e-05,-6.84322e-05,5.95872e-05,-2.18654e-05,-9.16931e-05,-1.88245,8.64294,-6.76021,1.06052e-315,3.16097e-05,-6.84322e-05,5.95872e-05,-2.18654e-05,-9.16931e-05,1.24257,-5.70459,4.4623,4.45064e-308,3.16097e-05,-6.84322e-05,5.95872e-05,-2.18654e-05,-9.16931e-05,-35.1447
0.0552,-0.00128889,0.00421165,-0.00207467,0.00367082,3.30581e-05,0.000229388,-0.000171943,-0.000102073,-0.000263689,6.86881,-17.9241,11.0553,-18.0863,-0.329476,0.231506,0.234434,-5.07277e-13,-1.33304e-12,-5.69665,14.8656,-9.16871,6.92262e-310,1.10194e-05,-5.73143e-05,7.64628e-05,-3.40245e-05,-8.78963e-05,-3.45216,9.00865,-5.55621,6.92262e-310,1.10194e-05,-5.73143e-05,7.64628e-05,-3.40245e-05,-8.78963e-05,2.27871,-5.94599,3.66756,4.89527e-307,1.10194e-05,-5.73143e-05,7.64628e-05,-3.40245e-05,-8.78963e-05,-64.4506
0.05568,-0.0018329,0.00423837,-0.00155738,0.00366805,-2.15012e-05,0.000262168,-0.000125787,-0.000142669,-0.000244343,9.76778,-18.0664,8.29865,-18.0863,-0.774976,0.704501,0.322903,-2.95503e-13,-1.52069e-12,-8.10091,14.9837,-6.88249,9.32338e-316,-7.16708e-06,-4.19289e-05,8.73894e-05,-4.75562e-05,-8.14478e-05,-4.90913,9.08019,-4.17077,1.06052e-315,-7.16708e-06,-4.19289e-05,8.73894e-05,-4.75562e-05,-8.14478e-05,3.24043,-5.99321,2.75306,2.52521e-312,-7.16708e-06,-4.19289e-05,8.73894e-05,-4.75562e-05,-8.14478e-05,-91.6519
0.05616,-0.00231706,0.00415438,-0.000989233,0.00366721,-6.59603e-05,0.000272739,-8.05382e-05,-0.000190594,-0.000208807,12.3478,-17.6188,5.27102,-18.0863,-0.207509,0.207032,0.0140704,-6.31602e-13,-1.33325e-12,-10.2406,14.6124,-4.37153,6.92262e-310,-2.19868e-05,-2.68461e-05,9.09131e-05,-6.35313e-05,-6.96024e-05,-6.2058,8.85522,-2.64913,6.92262e-310,-2.19868e-05,-2.68461e-05,9.09131e-05,-6.35313e-05,-6.96024e-05,4.09634,-5.8447,1.74865,2.33423e-312,-2.19868e-05,-2.68461e-05,9.09131e-05,-6.35313e-05,-6.96024e-05,-115.86
0.05664,-0.00272556,0.00396242,-0.000388779,0.0036518,-0.000115301,0.00028155,-2.9202e-05,-0.000224648,-0.00017165,14.5246,-16.5958,2.07127,-18.0863,-0.18276,0.174915,-0.0529699,-6.53992e-13,-1.34545e-12,-12.0459,13.764,-1.71781,6.92262e-310,-3.84337e-05,-9.73399e-06,9.385e-05,-7.48827e-05,-5.72167e-05,-7.29981,8.34108,-1.04099,9.31429e-316,-3.84337e-05,-9.73399e-06,9.385e-05,-7.48827e-05,-5.72167e-05,4.81847,-5.50533,0.687136,4.79244e-322,-3.84337e-05,-9.73399e-06,9.385e-05,-7.48827e-05,-5.72167e-05,-136.285
0.05712,-0.00304505,0.00366875,0.000224371,0.00362732,-0.000163141,0.000279802,2.42977e-05,-0.000250731,-0.000130733,16.227,-15.0309,-1.19613,-18.0864,-0.200102,0.158573,-0.122047,-6.5607e-13,-1.39224e-12,-13.4579,12.4662,0.992014,6.92262e-310,-5.43803e-05,8.09922e-06,9.32674e-05,-8.35769e-05,-4.35777e-05,-8.15545,7.55457,0.601158,6.92262e-310,-5.43803e-05,8.09922e-06,9.32674e-05,-8.35769e-05,-4.35777e-05,5.38325,-4.98615,-0.396813,6.52167e-322,-5.43803e-05,8.09922e-06,9.32674e-05,-8.35769e-05,-4.35777e-05,-152.259
0.0576,-0.00326511,0.00328298,0.000830193,0.00359677,-0.000200403,0.000271249,7.09616e-05,-0.000271271,-7.95719e-05,17.3996,-12.9751,-4.42449,-18.0864,-0.0122827,0.00645058,-0.0104525,-7.19384e-13,-1.27491e-12,-14.4304,10.7612,3.66944,0,-6.68009e-05,2.36539e-05,9.04162e-05,-9.04237e-05,-2.6524e-05,-8.74477,6.52137,2.22367,1.11196e-315,-6.68009e-05,2.36539e-05,9.04162e-05,-9.04237e-05,-2.6524e-05,5.77223,-4.30415,-1.4678,6.92262e-310,-6.68009e-05,2.36539e-05,9.04162e-05,-9.04237e-05,-2.6524e-05,-163.262
0.05808,-0.00337853,0.0028177,0.00140891,0.00355929,-0.000233911,0.000253405,0.000116831,-0.000281343,-2.75573e-05,18.004,-10.4957,-7.50837,-18.0864,0.113652,-0.0215768,0.111585,-7.33667e-13,-1.20208e-12,-14.9316,8.70483,6.22705,9.8112e-316,-7.79705e-05,3.89436e-05,8.44682e-05,-9.37811e-05,-9.18577e-06,-9.04852,5.27522,3.77358,6.92262e-310,-7.79705e-05,3.89436e-05,8.44682e-05,-9.37811e-05,-9.18577e-06,5.97271,-3.48158,-2.49085,2.18211e-316,-7.79705e-05,3.89436e-05,8.44682e-05,-9.37811e-05,-9.18577e-06,-168.932
0.05856,-0.00338163,0.00228809,0.00194161,0.00351723,-0.000266328,0.000222306,0.000156741,-0.000281621,2.45479e-05,18.0205,-7.67342,-10.3471,-18.0865,0.363086,0.0617507,0.357797,-7.15777e-13,-1.07833e-12,-14.9452,6.3642,8.58131,4.00193e-322,-8.8776e-05,5.2247e-05,7.41019e-05,-9.38737e-05,8.18262e-06,-9.05679,3.85681,5.20026,1.06401e-315,-8.8776e-05,5.2247e-05,7.41019e-05,-9.38737e-05,8.18262e-06,5.97815,-2.54531,-3.43256,2.04722e-306,-8.8776e-05,5.2247e-05,7.41019e-05,-9.38737e-05,8.18262e-06,-169.086
0.05904,-0.00327431,0.00171146,0.00241091,0.00346807,-0.000282137,0.000192596,0.000194553,-0.000272295,7.59653e-05,17.4485,-4.60059,-12.8479,-18.0865,0.285888,0.14522,0.246259,-6.86714e-13,-1.09047e-12,-14.4708,3.81576,10.6553,8.61335e-316,-9.40458e-05,6.48511e-05,6.41985e-05,-9.07652e-05,2.53218e-05,-8.76931,2.31246,6.45713,6.92262e-310,-9.40458e-05,6.48511e-05,6.41985e-05,-9.07652e-05,2.53218e-05,5.78836,-1.52592,-4.26216,1.39065e-309,-9.40458e-05,6.48511e-05,6.41985e-05,-9.07652e-05,2.53218e-05,-163.719
0.05952,-0.00306005,0.00110664,0.00280148,0.00341664,-0.00028718,0.000157158,0.000228574,-0.000254058,0.00012398,16.3067,-1.37751,-14.9292,-18.0866,0.154764,0.120722,0.0968412,-6.80614e-13,-1.14202e-12,-13.5239,1.14271,12.3814,4.62351e-316,-9.57267e-05,7.61915e-05,5.2386e-05,-8.46861e-05,4.13268e-05,-8.19546,0.692596,7.50314,1.11196e-315,-9.57267e-05,7.61915e-05,5.2386e-05,-8.46861e-05,4.13268e-05,5.40955,-0.456691,-4.95258,1.78006e-306,-9.57267e-05,7.61915e-05,5.2386e-05,-8.46861e-05,4.13268e-05,-153.005
0.06,-0.00274587,0.000493378,0.00310056,0.00336585,-0.000297058,0.000111392,0.000242764,-0.000224765,0.000171579,14.6324,1.89057,-16.523,-18.0866,0.323108,0.307294,0.0998459,-5.23398e-13,-9.6015e-13,-12.1353,-1.56765,13.7032,6.92262e-310,-9.90194e-05,8.09214e-05,3.71308e-05,-7.49216e-05,5.71929e-05,-7.35397,-0.949882,8.30414,6.92262e-310,-9.90194e-05,8.09214e-05,3.71308e-05,-7.49216e-05,5.71929e-05,4.85409,0.627453,-5.48126,0,-9.90194e-05,8.09214e-05,3.71308e-05,-7.49216e-05,5.71929e-05,-137.295
0.06048,-0.00234202,-0.000108304,0.00329839,0.00331373,-0.000286212,6.6711e-05,0.000259819,-0.000189874,0.000209556,12.4802,5.09693,-17.5772,-18.0867,0.15016,0.149989,-0.00716777,-4.78696e-13,-1.00448e-12,-10.3504,-4.22681,14.5775,8.83197e-316,-9.5404e-05,8.66062e-05,2.2237e-05,-6.32912e-05,6.98519e-05,-6.27234,-2.56134,8.83396,9.31429e-316,-9.5404e-05,8.66062e-05,2.2237e-05,-6.32912e-05,6.98519e-05,4.14012,1.69111,-5.83095,2.29004e-316,-9.5404e-05,8.66062e-05,2.2237e-05,-6.32912e-05,6.98519e-05,-117.101
0.06096,-0.00186169,-0.000678753,0.00338852,0.00326638,-0.000255895,1.69981e-05,0.000278984,-0.000153428,0.000237441,9.92053,8.13686,-18.0574,-18.0867,-0.00132552,-0.00121584,0.000527956,-6.56674e-13,-1.19273e-12,-8.22749,-6.74794,14.9757,8.84007e-316,-8.52982e-05,9.29945e-05,5.66602e-06,-5.11427e-05,7.91472e-05,-4.98587,-4.08915,9.0753,6.92262e-310,-8.52982e-05,9.29945e-05,5.66602e-06,-5.11427e-05,7.91472e-05,3.29096,2.69954,-5.99022,2.1772e-316,-8.52982e-05,9.29945e-05,5.66602e-06,-5.11427e-05,7.91472e-05,-93.0831
0.06144,-0.00132056,-0.00119934,0.00336798,0.00322414,-0.000223467,-3.59479e-05,0.000282467,-0.000111155,0.000259926,7.03683,10.9111,-17.9479,-18.0868,0.0286411,0.0205303,-0.0199704,-7.84589e-13,-1.26336e-12,-5.83592,-9.04871,14.8849,9.88209e-316,-7.44889e-05,9.41555e-05,-1.19826e-05,-3.70516e-05,8.66421e-05,-3.53657,-5.48342,9.02028,5.10174e-316,-7.44889e-05,9.41555e-05,-1.19826e-05,-3.70516e-05,8.66421e-05,2.33434,3.61983,-5.95388,0,-7.44889e-05,9.41555e-05,-1.19826e-05,-3.70516e-05,8.66421e-05,-66.0256
0.06192,-0.000736312,-0.00165307,0.00323747,0.00320255,-0.000157038,-0.000108668,0.000299378,-8.42763e-05,0.000270862,3.92333,13.329,-17.2523,-18.0868,0.95938,0.406301,-0.869097,-1.82657e-12,-1.48556e-12,-3.25376,-11.054,14.308,0,-5.2346e-05,9.97926e-05,-3.62225e-05,-2.80921e-05,9.02874e-05,-1.97179,-6.69861,8.67068,6.92262e-310,-5.2346e-05,9.97926e-05,-3.62225e-05,-2.80921e-05,9.02874e-05,1.30149,4.42192,-5.72312,3.21288e-316,-5.2346e-05,9.97926e-05,-3.62225e-05,-2.80921e-05,9.02874e-05,-36.812
0.0624,-0.000128016,-0.00202513,0.00300123,0.00314075,-0.000169439,-0.000114255,0.000234633,3.92173e-06,0.000283044,0.681697,15.3117,-15.9934,-18.0869,-0.866613,-0.0652792,0.864151,1.11729e-14,-1.21369e-12,-0.565356,-12.6983,13.2639,4.45017e-308,-5.64795e-05,7.82111e-05,-3.80851e-05,1.30724e-06,9.43478e-05,-0.342607,-7.69506,8.03795,6.22474e-316,-5.64795e-05,7.82111e-05,-3.80851e-05,1.30724e-06,9.43478e-05,0.226138,5.0796,-5.30546,2.42092e-322,-5.64795e-05,7.82111e-05,-3.80851e-05,1.30724e-06,9.43478e-05,-6.39624
0.06288,0.000484456,-0.00230336,0.00266699,0.00322157,-1.59956e-05,-0.000285718,0.00028333,-4.09669e-05,0.00029153,-2.5822,16.7943,-14.2121,-18.0868,6.0189,-1.701,-5.77354,-5.01213e-12,-6.24279e-13,2.14152,-13.9278,11.7866,1.061e-314,-5.33186e-06,9.44434e-05,-9.52393e-05,-1.36556e-05,9.71768e-05,1.29776,-8.44018,7.1427,6.92262e-310,-5.33186e-06,9.44434e-05,-9.52393e-05,-1.36556e-05,9.71768e-05,-0.856595,5.57146,-4.71458,6.92259e-310,-5.33186e-06,9.44434e-05,-9.52393e-05,-1.36556e-05,9.71768e-05,24.2284
0.06336,0.00108112,-0.00247867,0.00224564,0.00290325,-0.000207291,3.75814e-05,0.000108056,0.000255367,0.00021241,-5.76187,17.7288,-11.9669,-18.0871,-14.8652,8.97758,11.8481,8.29454e-12,-4.27363e-12,4.77849,-14.7027,9.9245,1.63042e-322,-6.90972e-05,3.60186e-05,1.25271e-05,8.51225e-05,7.08035e-05,2.89578,-8.90979,6.01429,1.0698e-315,-6.90972e-05,3.60186e-05,1.25271e-05,8.51225e-05,7.08035e-05,-1.91132,5.88125,-3.96965,6.92262e-310,-6.90972e-05,3.60186e-05,1.25271e-05,8.51225e-05,7.08035e-05,54.0618
0.06384,0.00164246,-0.00254535,0.00175098,0.00336966,0.000133976,-0.000534987,0.000165152,-4.95111e-05,0.000350428,-8.75311,18.0836,-9.33045,-18.0866,18.9894,-16.0842,-10.0943,-1.07368e-11,4.29495e-12,7.25932,-14.9972,7.73814,6.92262e-310,4.46585e-05,5.50508e-05,-0.000178329,-1.65037e-05,0.000116809,4.39915,-9.08818,4.68931,6.92262e-310,4.46585e-05,5.50508e-05,-0.000178329,-1.65037e-05,0.000116809,-2.90372,5.99926,-3.09525,6.92262e-310,4.46585e-05,5.50508e-05,-0.000178329,-1.65037e-05,0.000116809,82.1298
0.06432,0.00215013,-0.00250124,0.00119921,0.00620067,0.000753313,-0.00342906,1.46547e-05,-0.00138281,0.00149768,-11.4569,17.8455,-6.38863,-18.0838,218.693,-214.397,-43.1365,-9.34132e-11,7.4653e-11,9.50255,-14.8011,5.29885,8.89873e-316,0.000251104,4.88491e-06,-0.00114302,-0.000460936,0.000499228,5.75831,-8.969,3.21097,1.07298e-315,0.000251104,4.88491e-06,-0.00114302,-0.000460936,0.000499228,-3.80185,5.92214,-2.12,0,0.000251104,4.88491e-06,-0.00114302,-0.000460936,0.000499228,107.516
0.0648,0.00258771,-0.0023477,0.000608054,0.000810994,-1.98267e-05,0.00198917,0.000540907,0.00118075,-0.000954417,-13.792,17.0326,-3.2406,-18.0892,-167.283,165.056,-27.2065,5.61767e-11,-6.82945e-11,11.4373,-14.1244,2.68734,6.92261e-310,-6.60891e-06,0.000180302,0.000663055,0.000393582,-0.000318139,6.93126,-8.55956,1.62859,6.92262e-310,-6.60891e-06,0.000180302,0.000663055,0.000393582,-0.000318139,-4.574,5.649,-1.07472,5.43231e-312,-6.60891e-06,0.000180302,0.000663055,0.000393582,-0.000318139,129.391
0.06528,0.00294047,-0.00208993,-2.36271e-06,0.0176405,-0.00169719,-0.0137421,-0.0056764,-0.00448379,0.00834748,-15.6587,15.6435,0.0151403,-18.0724,1063.83,-920.409,533.456,-2.72527e-10,4.70443e-10,12.9925,-12.9797,-0.0125622,7.16395e-322,-0.000565729,-0.00189213,-0.0045807,-0.0014946,0.00278249,7.87186,-7.86397,-0.00761108,1.05281e-315,-0.000565729,-0.00189213,-0.0045807,-0.0014946,0.00278249,-5.20278,5.19803,0.00503069,3.21143e-322,-0.000565729,-0.00189213,-0.0045807,-0.0014946,0.00278249,147.04
0.06576,0.00319783,-0.00173589,-0.000614008,-0.0138012,0.00466074,0.0139176,0.0102857,0.00437637,-0.0114579,-17.0565,13.7835,3.27306,-18.1038,-1270.59,802.5,-985.085,2.17036e-10,-6.13352e-10,14.1377,-11.4244,-2.71294,1.0301e-315,0.00155358,0.00342858,0.0046392,0.00145879,-0.0038193,8.56955,-6.92482,-1.64445,1.11716e-315,0.00155358,0.00342858,0.0046392,0.00145879,-0.0038193,-5.64751,4.56406,1.08373,2.17087e-316,0.00155358,0.00342858,0.0046392,0.00145879,-0.0038193,159.888
0.06624,0.00335039,-0.00129779,-0.00120459,-0.00748817,0.00644915,0.00903034,0.00808444,0.00148675,-0.00739832,-17.8639,11.4421,6.42182,-18.0975,-814.883,257.649,-773.079,6.48914e-11,-4.05704e-10,14.81,-9.4857,-5.32398,1.0301e-315,0.00214972,0.00269481,0.00301011,0.000495584,-0.00246611,8.97624,-5.74912,-3.22684,4.00193e-322,0.00214972,0.00269481,0.00301011,0.000495584,-0.00246611,-5.91897,3.79146,2.12779,6.92266e-310,0.00214972,0.00269481,0.00301011,0.000495584,-0.00246611,167.515
0.06672,0.00339319,-0.000789669,-0.00175537,0.0128057,-0.00672547,-0.0068252,-0.00996706,0.000446087,0.00812135,-18.0735,8.72202,9.35152,-18.0772,731.207,29.3956,730.616,7.0609e-12,3.86092e-10,14.9938,-7.23552,-7.75803,8.57958e-316,-0.00224182,-0.00332235,-0.00227507,0.000148696,0.00270712,9.08503,-4.38402,-4.70073,1.061e-313,-0.00224182,-0.00332235,-0.00227507,0.000148696,0.00270712,-6.00192,2.89672,3.10548,9.84075e-316,-0.00224182,-0.00332235,-0.00227507,0.000148696,0.00270712,169.671
0.0672,0.00332566,-0.000227834,-0.00224977,0.00333774,0.000239069,-0.000225256,-0.000229392,0.00028215,-3.11402e-05,-17.7223,5.73299,11.9893,-18.0867,2.01076,0.786957,1.85036,-5.08557e-13,-1.49945e-13,14.6978,-4.75433,-9.94323,1.0301e-315,7.96898e-05,-7.64639e-05,-7.50854e-05,9.40501e-05,-1.03801e-05,8.9069,-2.88101,-6.0256,1.061e-314,7.96898e-05,-7.64639e-05,-7.50854e-05,9.40501e-05,-1.03801e-05,-5.87911,1.90212,3.97728,1.061e-314,7.96898e-05,-7.64639e-05,-7.50854e-05,9.40501e-05,-1.03801e-05,166.287
0.06768,0.00314934,0.000369019,-0.00267028,0.00533291,-0.00284203,-0.00105948,-0.00381102,0.00119508,0.00221634,-16.781,2.5519,14.2291,-18.0847,160.107,110.769,115.606,3.8972e-11,9.75749e-11,13.9181,-2.11625,-11.8016,1.0301e-315,-0.000947344,-0.00127034,-0.000353161,0.000398359,0.00073878,8.43414,-1.2823,-7.15156,1.18576e-322,-0.000947344,-0.00127034,-0.000353161,0.000398359,0.00073878,-5.56809,0.847025,4.72134,0,-0.000947344,-0.00127034,-0.000353161,0.000398359,0.00073878,157.472
0.06816,0.00287022,0.000981535,-0.00300368,0.00502347,-0.00373721,-0.000400388,-0.00457498,0.00181258,0.00234243,-15.294,-0.711905,16.0059,-18.085,138.705,125.206,59.6879,6.34843e-11,1.00504e-10,12.6846,0.590728,-13.2751,1.0301e-315,-0.00124574,-0.00152499,-0.000133463,0.000604195,0.000780809,7.6867,0.358084,-8.0445,1.00472e-315,-0.00124574,-0.00152499,-0.000133463,0.000604195,0.000780809,-5.07449,-0.235925,5.3107,78,-0.00124574,-0.00152499,-0.000133463,0.000604195,0.000780809,143.515
