"time","MLoad.Sa","MLoad.Sb","MLoad.Sc","MLoad.Mpd","MLoad.Mpq","MLoad.Mnd","MLoad.Mnq","MLoad.Mhmd","MLoad.Mhmq","MGrid.Sa","MGrid.Sb","MGrid.Sc","DC_AC1.Sa","DC_AC1.Sb","DC_AC1.Sc","MGrid.Mpd","MGrid.Mpq","MGrid.Mnd","MGrid.Mnq","MGrid.Mhmd","MGrid.Mhmq","DC_AC1.Spd","DC_AC1.Spq","DC_AC1.Snd","DC_AC1.Snq","DC_AC1.Szmd","DC_AC1.Szmq","Va.v"
0.0395,-9.18713,20.7668,4.77662,30.4866,-11.6564,16.8391,-12.7033,-6.76846,-1.12316,-13.2779,18.8841,-5.60622,4.09073,1.88267,10.3828,19.3966,-0.00250143,0.00249649,0.000157066,-1.54565e-12,2.72998e-12,8.13175e-316,-11.6564,16.8391,-12.7033,-6.76846,-1.12316,-116.171
0.0396,-10.9524,21.5435,6.22446,30.4868,-11.6564,16.8391,-12.7035,-6.76865,-1.12298,-13.8015,18.7039,-4.90243,2.8491,2.83961,11.1269,19.3968,-0.00246237,0.00246218,-3.09423e-05,-1.54727e-12,2.7306e-12,3.11453e-316,-11.6564,16.8391,-12.7035,-6.76865,-1.12298,-120.752
0.0397,-12.7021,22.2897,7.66347,30.4869,-11.6564,16.8391,-12.7037,-6.76883,-1.12279,-14.3055,18.4971,-4.19165,1.60342,3.79253,11.8551,19.3969,-0.00242084,0.00241148,-0.000212674,-1.55322e-12,2.72118e-12,2.69493e-312,-11.6564,16.8391,-12.7037,-6.76883,-1.12279,-125.16
0.0398,-14.4337,23.0042,9.09162,30.4871,-11.6564,16.8391,-12.7038,-6.769,-1.1226,-14.7892,18.2641,-3.47491,0.355472,4.74007,12.5665,19.3971,-0.00237692,0.00234528,-0.000386576,-1.55104e-12,2.71802e-12,5.15382e-316,-11.6564,16.8391,-12.7038,-6.769,-1.1226,-129.391
0.0399,-16.1448,23.686,10.5069,30.4873,-11.6564,16.8391,-12.704,-6.76916,-1.1224,-15.2519,18.0051,-2.75321,-0.892975,5.68089,13.2601,19.3973,-0.00233081,0.00226469,-0.000551234,-1.54593e-12,2.73402e-12,5.14763e-316,-11.6564,16.8391,-12.704,-6.76916,-1.1224,-133.438
0.04,-17.833,24.3341,11.9072,30.4875,-11.6564,16.839,-12.7042,-6.7693,-1.12221,-15.6929,17.7205,-2.02759,-2.14015,6.61365,13.9348,19.3975,-0.00228258,0.00217086,-0.000705355,-1.53767e-12,2.70876e-12,2.67371e-312,-11.6564,16.839,-12.7042,-6.7693,-1.12221,-137.295
0.0401,-19.4959,24.9477,13.2907,30.4876,-11.6565,16.839,-12.7044,-6.76944,-1.12201,-16.1116,17.4107,-1.29907,-3.38428,7.53703,14.5897,19.3976,-0.00223243,0.00206517,-0.000847831,-1.55613e-12,2.72293e-12,5.14521e-316,-11.6565,16.839,-12.7044,-6.76944,-1.12201,-140.957
0.0402,-21.131,25.5258,14.6552,30.4878,-11.6565,16.839,-12.7045,-6.76957,-1.12181,-16.5074,17.0761,-0.568692,-4.62359,8.44971,15.2239,19.3978,-0.00218044,0.00194897,-0.000977675,-1.5547e-12,2.72218e-12,3.11454e-316,-11.6565,16.839,-12.7045,-6.76957,-1.12181,-144.419
0.0403,-22.7361,26.0677,15.999,30.488,-11.6565,16.8389,-12.7047,-6.76969,-1.12161,-16.8798,16.7173,0.162506,-5.85633,9.3504,15.8365,19.398,-0.00212681,0.0018238,-0.00109412,-1.53772e-12,2.70848e-12,2.71615e-312,-11.6565,16.8389,-12.7047,-6.76969,-1.12161,-147.675
0.0404,-24.3089,26.5725,17.3201,30.4881,-11.6566,16.8389,-12.7049,-6.7698,-1.12141,-17.2282,16.3347,0.893485,-7.08075,10.2378,16.4266,19.3981,-0.00207161,0.00169114,-0.00119651,-1.53608e-12,2.70563e-12,7.11385e-316,-11.6566,16.8389,-12.7049,-6.7698,-1.12141,-150.722
0.0405,-25.8472,27.0396,18.6165,30.4883,-11.6566,16.8388,-12.705,-6.7699,-1.12121,-17.5521,15.9289,1.62321,-8.2951,11.1107,16.9933,19.3983,-0.00201503,0.00155261,-0.00128443,-1.54654e-12,2.73307e-12,3.11455e-316,-11.6566,16.8388,-12.705,-6.7699,-1.12121,-153.554
0.0406,-27.3487,27.4682,19.8866,30.4884,-11.6567,16.8388,-12.7052,-6.76999,-1.12101,-17.8511,15.5004,2.35063,-9.49766,11.9678,17.5359,19.3984,-0.00195715,0.00140975,-0.00135758,-1.55179e-12,2.7228e-12,2.73737e-312,-11.6567,16.8388,-12.7052,-6.76999,-1.12101,-156.169
0.0407,-28.8114,27.8578,21.1284,30.4886,-11.6567,16.8387,-12.7053,-6.77007,-1.12081,-18.1246,15.0499,3.07473,-10.6867,12.8079,18.0536,19.3986,-0.00189814,0.00126418,-0.0014159,-1.55464e-12,2.72149e-12,5.15382e-316,-11.6567,16.8387,-12.7053,-6.77007,-1.12081,-158.561
0.0408,-30.2331,28.2079,22.3401,30.4887,-11.6568,16.8386,-12.7054,-6.77014,-1.12061,-18.3725,14.578,3.79446,-11.8606,13.6299,18.5457,19.3987,-0.00183808,0.00111742,-0.00145942,-1.54666e-12,2.73214e-12,5.14764e-316,-11.6568,16.8386,-12.7054,-6.77014,-1.12061,-160.728
0.0409,-31.6119,28.5178,23.5202,30.4888,-11.6569,16.8386,-12.7056,-6.7702,-1.12041,-18.5942,14.0854,4.50882,-13.0176,14.4324,19.0114,19.3988,-0.00177713,0.000971016,-0.0014884,-1.55408e-12,2.72094e-12,2.27054e-312,-11.6569,16.8386,-12.7056,-6.7702,-1.12041,-162.667
0.041,-32.9457,28.7873,24.6668,30.489,-11.6569,16.8385,-12.7057,-6.77026,-1.12021,-18.7895,13.5728,5.21677,-14.1562,15.2145,19.4501,19.399,-0.0017154,0.000826399,-0.00150321,-1.55408e-12,2.71941e-12,5.15382e-316,-11.6569,16.8385,-12.7057,-6.77026,-1.12021,-164.374
0.0411,-34.2327,29.0158,25.7785,30.4891,-11.657,16.8384,-12.7058,-6.7703,-1.12001,-18.9581,13.0408,5.91732,-15.2746,15.975,19.8611,19.3991,-0.00165301,0.000684966,-0.00150441,-1.55851e-12,2.72382e-12,5.14764e-316,-11.657,16.8384,-12.7058,-6.7703,-1.12001,-165.848
0.0412,-35.4711,29.2031,26.8535,30.4892,-11.6571,16.8383,-12.7059,-6.77034,-1.11982,-19.0998,12.4903,6.60947,-16.3713,16.7128,20.244,19.3992,-0.00159006,0.000548005,-0.00149265,-1.5373e-12,2.70714e-12,2.29176e-312,-11.6571,16.8383,-12.7059,-6.77034,-1.11982,-167.086
0.0413,-36.6591,29.3489,27.8903,30.4893,-11.6572,16.8382,-12.706,-6.77037,-1.11963,-19.2143,11.9221,7.29223,-17.4447,17.4268,20.5981,19.3993,-0.00152669,0.000416713,-0.00146872,-1.53482e-12,2.7045e-12,5.14475e-316,-11.6572,16.8382,-12.706,-6.77037,-1.11963,-168.087
0.0414,-37.7949,29.453,28.8876,30.4895,-11.6572,16.8381,-12.7062,-6.7704,-1.11944,-19.3015,11.3369,7.96464,-18.4934,18.1161,20.9229,19.3995,-0.00146299,0.000292174,-0.00143352,-1.55419e-12,2.72302e-12,3.11455e-316,-11.6572,16.8381,-12.7062,-6.7704,-1.11944,-168.849
0.0415,-38.8771,29.5153,29.8438,30.4896,-11.6573,16.838,-12.7063,-6.77041,-1.11925,-19.3613,10.7356,8.62573,-19.5158,18.7797,21.2181,19.3996,-0.00139908,0.000175351,-0.00138804,-1.55596e-12,2.72146e-12,2.75859e-312,-11.6573,16.838,-12.7063,-6.77041,-1.11925,-169.371
0.0416,-39.904,29.5356,30.7576,30.4897,-11.6574,16.8379,-12.7064,-6.77042,-1.11907,-19.3935,10.119,9.27457,-20.5105,19.4166,21.483,19.3997,-0.00133505,6.70788e-05,-0.00133337,-1.55278e-12,2.72336e-12,5.15022e-316,-11.6574,16.8379,-12.7064,-6.77042,-1.11907,-169.652
0.0417,-40.8742,29.5139,31.6277,30.4898,-11.6575,16.8378,-12.7064,-6.77042,-1.11889,-19.3982,9.488,9.91024,-21.476,20.0259,21.7175,19.3998,-0.00127101,-3.19406e-05,-0.00127061,-1.54557e-12,2.7313e-12,5.15178e-316,-11.6575,16.8378,-12.7064,-6.77042,-1.11889,-169.692
0.0418,-41.7863,29.4504,32.4529,30.4899,-11.6576,16.8377,-12.7065,-6.77041,-1.11871,-19.3754,8.84354,10.5318,-22.411,20.6068,21.9211,19.3999,-0.00120706,-0.000121143,-0.00120097,-1.5528e-12,2.72074e-12,1.6976e-313,-11.6576,16.8377,-12.7065,-6.77041,-1.11871,-169.491
0.0419,-42.6391,29.3449,33.232,30.4899,-11.6577,16.8376,-12.7066,-6.7704,-1.11854,-19.3249,8.1865,11.1384,-23.3141,21.1584,22.0936,19.3999,-0.00114329,-0.000200102,-0.00112564,-1.555e-12,2.72289e-12,5.14477e-316,-11.6577,16.8376,-12.7066,-6.7704,-1.11854,-169.049
0.042,-43.4312,29.1978,33.9639,30.49,-11.6578,16.8375,-12.7067,-6.77038,-1.11836,-19.2471,7.51781,11.7292,-24.1842,21.68,22.2347,19.4,-0.00107979,-0.000268533,-0.00104587,-1.55266e-12,2.72348e-12,3.11456e-316,-11.6578,16.8375,-12.7067,-6.77038,-1.11836,-168.367
0.0421,-44.1617,29.0092,34.6476,30.4901,-11.6579,16.8374,-12.7068,-6.77036,-1.1182,-19.1418,6.83844,12.3034,-25.0199,22.1707,22.3442,19.4001,-0.00101665,-0.000326289,-0.000962871,-1.53742e-12,2.70907e-12,2.77981e-312,-11.6579,16.8374,-12.7068,-6.77036,-1.1182,-167.446
0.0422,-44.8293,28.7793,35.282,30.4902,-11.658,16.8373,-12.7068,-6.77033,-1.11804,-19.0094,6.14935,12.86,-25.82,22.63,22.422,19.4002,-0.000953958,-0.000373354,-0.000877862,-1.53338e-12,2.71144e-12,5.1448e-316,-11.658,16.8373,-12.7068,-6.77033,-1.11804,-166.287
0.0423,-45.4333,28.5086,35.8663,30.4903,-11.6581,16.8372,-12.7069,-6.77029,-1.11788,-18.8499,5.4515,13.3984,-26.5834,23.0571,22.4679,19.4003,-0.0008918,-0.000409853,-0.00079204,-1.55096e-12,2.72141e-12,3.11456e-316,-11.6581,16.8372,-12.7069,-6.77029,-1.11788,-164.891
0.0424,-45.9727,28.1974,36.3996,30.4903,-11.6582,16.8371,-12.7069,-6.77025,-1.11772,-18.6636,4.74591,13.9177,-27.3091,23.4514,22.4819,19.4003,-0.000830229,-0.000436015,-0.00070652,-1.54544e-12,2.73138e-12,2.80103e-312,-11.6582,16.8371,-12.7069,-6.77025,-1.11772,-163.262
0.0425,-46.4468,27.846,36.8813,30.4904,-11.6583,16.837,-12.707,-6.77021,-1.11757,-18.4509,4.03357,14.4173,-27.996,23.8125,22.464,19.4004,-0.000769366,-0.000452222,-0.000622431,-1.55418e-12,2.72033e-12,5.15163e-316,-11.6583,16.837,-12.707,-6.77021,-1.11757,-161.4
0.0426,-46.8549,27.4552,37.3105,30.4904,-11.6584,16.8369,-12.707,-6.77016,-1.11743,-18.2118,3.31548,14.8964,-28.643,24.1397,22.4142,19.4004,-0.000709214,-0.000458901,-0.000540735,-1.55523e-12,2.72204e-12,5.15347e-316,-11.6584,16.8369,-12.707,-6.77016,-1.11743,-159.308
0.0427,-47.1964,27.0253,37.6867,30.4905,-11.6585,16.8368,-12.7071,-6.7701,-1.11729,-17.9469,2.59269,15.3543,-29.2494,24.4326,22.3325,19.4005,-0.000649937,-0.000456678,-0.000462453,-1.55287e-12,2.72209e-12,1.9098e-313,-11.6585,16.8368,-12.7071,-6.7701,-1.11729,-156.991
0.0428,-47.4708,26.557,38.0094,30.4905,-11.6586,16.8367,-12.7071,-6.77004,-1.11715,-17.6565,1.8662,15.7903,-29.8143,24.6908,22.2191,19.4005,-0.000591472,-0.000446119,-0.000388352,-1.55532e-12,2.72275e-12,5.14463e-316,-11.6586,16.8367,-12.7071,-6.77004,-1.11715,-154.45
0.0429,-47.6778,26.051,38.2781,30.4906,-11.6587,16.8366,-12.7071,-6.76998,-1.11702,-17.341,1.13706,16.204,-30.3367,24.9139,22.0742,19.4006,-0.000534043,-0.000428071,-0.000319307,-1.55483e-12,2.72417e-12,5.15166e-316,-11.6587,16.8366,-12.7071,-6.76998,-1.11702,-151.69
0.043,-47.817,25.5079,38.4924,30.4906,-11.6588,16.8365,-12.7072,-6.76991,-1.11689,-17.0009,0.406296,16.5946,-30.8161,25.1016,21.8979,19.4006,-0.000477511,-0.000403176,-0.000255863,-1.55629e-12,2.72214e-12,2.82225e-312,-11.6588,16.8365,-12.7072,-6.76991,-1.11689,-148.714
0.0431,-47.8883,24.9286,38.6521,30.4906,-11.6589,16.8364,-12.7072,-6.76984,-1.11677,-16.6366,-0.325046,16.9616,-31.2517,25.2537,21.6905,19.4006,-0.00042216,-0.000372468,-0.000198712,-1.55365e-12,2.72321e-12,5.15163e-316,-11.6589,16.8364,-12.7072,-6.76984,-1.11677,-145.527
0.0432,-47.8915,24.3139,38.7568,30.4907,-11.659,16.8363,-12.7072,-6.76977,-1.11665,-16.2486,-1.05593,17.3045,-31.6429,25.3698,21.4522,19.4007,-0.00036779,-0.000336617,-0.000148185,-1.55551e-12,2.72198e-12,5.15348e-316,-11.659,16.8363,-12.7072,-6.76977,-1.11665,-142.133
0.0433,-47.8266,23.6647,38.8064,30.4907,-11.6591,16.8362,-12.7072,-6.76969,-1.11654,-15.8376,-1.78531,17.6229,-31.9891,25.45,21.1836,19.4007,-0.000314711,-0.000296769,-0.000104742,-1.5557e-12,2.72412e-12,2.122e-313,-11.6591,16.8362,-12.7072,-6.76969,-1.11654,-138.537
0.0434,-47.6938,22.9818,38.8009,30.4907,-11.6592,16.8361,-12.7072,-6.76962,-1.11643,-15.404,-2.51216,17.9161,-32.2898,25.4939,20.8848,19.4007,-0.000262696,-0.000253602,-6.85222e-05,-1.55247e-12,2.72157e-12,5.15375e-316,-11.6592,16.8361,-12.7072,-6.76962,-1.11643,-134.745
0.0435,-47.4932,22.2662,38.7403,30.4907,-11.6593,16.836,-12.7072,-6.76953,-1.11633,-14.9485,-3.23544,18.184,-32.5447,25.5017,20.5564,19.4007,-0.000212066,-0.00020831,-3.97373e-05,-1.55241e-12,2.7235e-12,5.15348e-316,-11.6593,16.836,-12.7072,-6.76953,-1.11633,-130.76
0.0436,-47.2251,21.519,38.6247,30.4908,-11.6594,16.8359,-12.7072,-6.76945,-1.11623,-14.4718,-3.95412,18.4259,-32.7533,25.4732,20.1987,19.4008,-0.000162574,-0.000161535,-1.83475e-05,-1.55616e-12,2.7219e-12,2.3342e-313,-11.6594,16.8359,-12.7072,-6.76945,-1.11623,-126.59
0.0437,-46.89,20.7413,38.4541,30.4908,-11.6595,16.8358,-12.7072,-6.76936,-1.11614,-13.9745,-4.66718,18.6417,-32.9154,25.4085,19.8124,19.4008,-0.000114544,-0.000114463,-4.31719e-06,-1.55223e-12,2.72453e-12,5.15375e-316,-11.6595,16.8358,-12.7072,-6.76936,-1.11614,-122.24
0.0438,-46.4881,19.9341,38.229,30.4908,-11.6596,16.8357,-12.7072,-6.76928,-1.11605,-13.4574,-5.37361,18.831,-33.0307,25.3077,19.398,19.4008,-6.77164e-05,-6.76683e-05,2.55224e-06,-1.55215e-12,2.72069e-12,5.15349e-316,-11.6596,16.8357,-12.7072,-6.76928,-1.11605,-117.717
0.0439,-46.0203,19.0985,37.9495,30.4908,-11.6597,16.8356,-12.7072,-6.76919,-1.11597,-12.9211,-6.0724,18.9935,-33.0991,25.1709,18.956,19.4008,-2.24126e-05,-2.22694e-05,2.5294e-06,-1.55362e-12,2.71991e-12,2.54639e-313,-11.6597,16.8356,-12.7072,-6.76919,-1.11597,-113.026
0.044,-45.487,18.2358,37.6161,30.4908,-11.6598,16.8355,-12.7072,-6.7691,-1.11589,-12.3665,-6.76257,19.1291,-33.1205,24.9984,18.487,19.4008,2.1633e-05,2.12498e-05,-4.05363e-06,-1.55446e-12,2.7224e-12,7.11979e-316,-11.6598,16.8355,-12.7072,-6.7691,-1.11589,-108.174
0.0441,-44.8891,17.3472,37.2293,30.4908,-11.6598,16.8354,-12.7072,-6.769,-1.11581,-11.7943,-7.44312,19.2374,-33.0948,24.7903,17.9918,19.4008,6.4109e-05,6.18897e-05,-1.67223e-05,-1.55245e-12,2.72206e-12,5.15349e-316,-11.6598,16.8354,-12.7072,-6.769,-1.11581,-103.169
0.0442,-44.2274,16.4339,36.7895,30.4908,-11.6599,16.8353,-12.7072,-6.76891,-1.11575,-11.2053,-8.11309,19.3184,-33.022,24.547,17.4711,19.4008,0.000105278,9.92766e-05,-3.50387e-05,-1.55475e-12,2.7196e-12,2.75859e-313,-11.6599,16.8353,-12.7072,-6.76891,-1.11575,-98.0173
0.0443,-43.5028,15.4973,36.2976,30.4908,-11.66,16.8352,-12.7071,-6.76882,-1.11568,-10.6005,-8.77153,19.372,-32.9023,24.2689,16.9256,19.4008,0.000144848,0.000132571,-5.83603e-05,-1.55522e-12,2.72534e-12,5.15382e-316,-11.66,16.8352,-12.7071,-6.76882,-1.11568,-92.7262
0.0444,-42.7164,14.5387,35.754,30.4907,-11.6601,16.8352,-12.7071,-6.76872,-1.11562,-9.98051,-9.41751,19.398,-32.7359,23.9562,16.356,19.4007,0.00018307,0.000161521,-8.61719e-05,-1.55666e-12,2.72301e-12,5.14765e-316,-11.6601,16.8352,-12.7071,-6.76872,-1.11562,-87.3033
0.0445,-41.8694,13.5594,35.1596,30.4907,-11.6602,16.8351,-12.7071,-6.76863,-1.11557,-9.34637,-10.0501,19.3965,-32.523,23.6095,15.7631,19.4007,0.000219678,0.00018548,-0.000117709,-1.55397e-12,2.72149e-12,6.36599e-314,-11.6602,16.8351,-12.7071,-6.76863,-1.11557,-81.7563
0.0446,-40.9628,12.5609,34.5153,30.4907,-11.6603,16.835,-12.7071,-6.76853,-1.11552,-8.69895,-10.6684,19.3674,-32.2638,23.2293,15.1479,19.4007,0.000254903,0.000204322,-0.000152408,-1.55542e-12,2.72407e-12,5.09751e-316,-11.6603,16.835,-12.7071,-6.76853,-1.11552,-76.0932
0.0447,-39.998,11.5445,33.8219,30.4907,-11.6603,16.8349,-12.707,-6.76843,-1.11547,-8.03917,-11.2715,19.3107,-31.9588,22.816,14.5112,19.4007,0.000288513,0.000217611,-0.000189433,-1.55335e-12,2.72274e-12,5.14765e-316,-11.6603,16.8349,-12.707,-6.76843,-1.11547,-70.3219
0.0448,-38.9764,10.5117,33.0805,30.4907,-11.6604,16.8349,-12.707,-6.76834,-1.11543,-7.36796,-11.8587,19.2266,-31.6084,22.3704,13.8539,19.4007,0.000320712,0.000225348,-0.000228198,-1.55419e-12,2.7249e-12,nan,-11.6604,16.8349,-12.707,-6.76834,-1.11543,-64.4506
0.0449,-37.8993,9.46395,32.2921,30.4906,-11.6605,16.8348,-12.7069,-6.76824,-1.11539,-6.68629,-12.4289,19.1152,-31.2131,21.8929,13.1769,19.4006,0.000351309,0.000227316,-0.000267853,-1.55634e-12,2.72246e-12,5.09752e-316,-11.6605,16.8348,-12.7069,-6.76824,-1.11539,-58.4878
0.045,-36.7685,8.40276,31.4578,30.4906,-11.6606,16.8347,-12.7069,-6.76815,-1.11536,-5.99512,-12.9815,18.9767,-30.7734,21.3843,12.4812,19.4006,0.000380474,0.000223637,-0.00030781,-1.55354e-12,2.72024e-12,5.14766e-316,-11.6606,16.8347,-12.7069,-6.76815,-1.11536,-52.4419
0.0451,-35.5854,7.32964,30.5788,30.4906,-11.6606,16.8347,-12.7069,-6.76805,-1.11533,-5.29542,-13.5157,18.8111,-30.2899,20.8453,11.7677,19.4006,0.000408061,0.000214303,-0.000347257,-1.5564e-12,2.72203e-12,3.11933e-312,-11.6606,16.8347,-12.7069,-6.76805,-1.11533,-46.3215
0.0452,-34.3517,6.2461,29.6564,30.4905,-11.6607,16.8346,-12.7068,-6.76796,-1.1153,-4.58821,-14.0306,18.6188,-29.7635,20.2767,11.0376,19.4005,0.000434202,0.00019955,-0.00038563,-1.55352e-12,2.72375e-12,5.09752e-316,-11.6607,16.8346,-12.7068,-6.76796,-1.1153,-40.1352
0.0453,-33.0692,5.15369,28.6919,30.4905,-11.6608,16.8345,-12.7068,-6.76787,-1.11528,-3.87448,-14.5256,18.4001,-29.1947,19.6793,10.2917,19.4005,0.000458798,0.000179561,-0.000422201,-1.55243e-12,2.72439e-12,5.14767e-316,-11.6608,16.8345,-12.7068,-6.76787,-1.11528,-33.8919
0.0454,-31.7397,4.05395,27.6865,30.4905,-11.6608,16.8345,-12.7067,-6.76777,-1.11527,-3.15524,-15,18.1552,-28.5844,19.0539,9.5313,19.4005,0.000481942,0.000154676,-0.000456447,-1.55318e-12,2.72293e-12,6.36599e-314,-11.6608,16.8345,-12.7067,-6.76777,-1.11527,-27.6004
0.0455,-30.3651,2.94846,26.6419,30.4904,-11.6609,16.8344,-12.7067,-6.76768,-1.11525,-2.43152,-15.453,17.8845,-27.9335,18.4015,8.75732,19.4004,0.000503585,0.000125236,-0.000487763,-1.55355e-12,2.7246e-12,5.09752e-316,-11.6609,16.8344,-12.7067,-6.76768,-1.11525,-21.2698
0.0456,-28.9473,1.83878,25.5594,30.4904,-11.661,16.8344,-12.7066,-6.76759,-1.11524,-1.70435,-15.8841,17.5885,-27.243,17.7229,7.9709,19.4004,0.000523776,9.16728e-05,-0.000515691,-1.55444e-12,2.72325e-12,5.14767e-316,-11.661,16.8344,-12.7066,-6.76759,-1.11524,-14.9088
0.0457,-27.4884,0.726485,24.4405,30.4904,-11.661,16.8343,-12.7066,-6.7675,-1.11524,-0.974758,-16.2926,17.2674,-26.5137,17.0191,7.17317,19.4004,0.000542514,5.44477e-05,-0.000539775,-1.55472e-12,2.71894e-12,2.84347e-312,-11.661,16.8343,-12.7066,-6.7675,-1.11524,-8.52674
0.0458,-25.9905,-0.386839,23.287,30.4903,-11.6611,16.8343,-12.7065,-6.76742,-1.11523,-0.243785,-16.6779,16.9217,-25.7467,16.2911,6.36525,19.4003,0.000559811,1.40681e-05,-0.000559634,-1.55263e-12,2.72458e-12,7.11384e-316,-11.6611,16.8343,-12.7065,-6.76742,-1.11523,-2.13253
0.0459,-24.4556,-1.49961,22.1004,30.4903,-11.6611,16.8342,-12.7065,-6.76733,-1.11523,0.487531,-17.0396,16.5521,-24.9431,15.54,5.54829,19.4003,0.000575711,-2.89262e-05,-0.000574983,-1.55329e-12,2.72219e-12,5.15166e-316,-11.6611,16.8342,-12.7065,-6.76733,-1.11523,4.26472
0.046,-22.8859,-2.61025,20.8823,30.4902,-11.6612,16.8342,-12.7064,-6.76725,-1.11524,1.21815,-17.377,16.1589,-24.1041,14.7668,4.72346,19.4002,0.000590186,-7.39699e-05,-0.000585532,-1.55305e-12,2.72242e-12,2.84347e-312,-11.6612,16.8342,-12.7064,-6.76725,-1.11524,10.6559
0.0461,-21.2838,-3.71718,19.6346,30.4902,-11.6612,16.8342,-12.7064,-6.76716,-1.11524,1.94704,-17.6897,15.7427,-23.2308,13.9726,3.89192,19.4002,0.000603322,-0.000120489,-0.000591168,-1.55212e-12,2.72155e-12,5.14805e-316,-11.6612,16.8342,-12.7064,-6.76716,-1.11524,17.0319
0.0462,-19.6514,-4.81883,18.359,30.4901,-11.6613,16.8341,-12.7063,-6.76708,-1.11525,2.67315,-17.9773,15.3042,-22.3245,13.1585,3.05486,19.4001,0.000615062,-0.000167882,-0.000591706,-1.55843e-12,2.72287e-12,5.15167e-316,-11.6613,16.8341,-12.7063,-6.76708,-1.11525,23.3838
0.0463,-17.991,-5.91362,17.0574,30.4901,-11.6613,16.8341,-12.7063,-6.767,-1.11527,3.39546,-18.2394,14.8439,-21.3865,12.3257,2.21346,19.4001,0.000625521,-0.000215581,-0.000587198,-1.55464e-12,2.72287e-12,2.86469e-312,-11.6613,16.8341,-12.7063,-6.767,-1.11527,29.7024
0.0464,-16.3051,-7.00002,15.7315,30.49,-11.6613,16.8341,-12.7062,-6.76693,-1.11528,4.11295,-18.4755,14.3625,-20.4181,11.4755,1.36892,19.4,0.000634622,-0.000262972,-0.000577573,-1.5555e-12,2.72224e-12,7.1198e-316,-11.6613,16.8341,-12.7062,-6.76693,-1.11528,35.9788
0.0465,-14.5961,-8.07646,14.3832,30.49,-11.6614,16.834,-12.7061,-6.76685,-1.1153,4.82458,-18.6853,13.8608,-19.4207,10.6089,0.522448,19.4,0.000642501,-0.000309527,-0.000563028,-1.55527e-12,2.71869e-12,5.1535e-316,-11.6614,16.834,-12.7061,-6.76685,-1.1153,42.2041
0.0466,-12.8663,-9.14142,13.0145,30.4899,-11.6614,16.834,-12.7061,-6.76678,-1.11532,5.52936,-18.8687,13.3393,-18.3956,9.72723,-0.324766,19.3999,0.00064907,-0.000354648,-0.000543615,-1.55276e-12,2.72327e-12,2.97079e-313,-11.6614,16.834,-12.7061,-6.76678,-1.11532,48.3694
0.0467,-11.1182,-10.1934,11.6274,30.4899,-11.6614,16.834,-12.706,-6.76671,-1.11534,6.22627,-19.0251,12.7989,-17.3444,8.83175,-1.17151,19.3999,0.000654468,-0.000397871,-0.000519641,-1.55026e-12,2.72164e-12,5.15142e-316,-11.6614,16.834,-12.706,-6.76671,-1.11534,54.4659
0.0468,-9.35428,-11.2309,10.2237,30.4898,-11.6615,16.834,-12.706,-6.76664,-1.11537,6.91434,-19.1546,12.2403,-16.2686,7.92372,-2.01659,19.3998,0.000658629,-0.000438654,-0.000491298,-1.55401e-12,2.72215e-12,5.15167e-316,-11.6615,16.834,-12.706,-6.76664,-1.11537,60.4851
0.0469,-7.57709,-12.2524,8.80547,30.4898,-11.6615,16.834,-12.7059,-6.76657,-1.11539,7.59257,-19.2568,11.6643,-15.1697,7.00443,-2.8588,19.3998,0.000661662,-0.000476601,-0.000458964,-1.55578e-12,2.72392e-12,2.88591e-312,-11.6615,16.834,-12.7059,-6.76657,-1.11539,66.4183
0.047,-5.78914,-13.2565,7.37476,30.4897,-11.6615,16.834,-12.7059,-6.76651,-1.11542,8.26001,-19.3317,11.0717,-14.0492,6.07519,-3.69694,19.3997,0.000663533,-0.000511261,-0.000422952,-1.55347e-12,2.72366e-12,5.14852e-316,-11.6615,16.834,-12.7059,-6.76651,-1.11542,72.2571
0.0471,-3.99296,-14.2418,5.93357,30.4897,-11.6616,16.8339,-12.7058,-6.76644,-1.11545,8.91571,-19.3791,10.4634,-12.9087,5.13731,-4.52983,19.3997,0.000664326,-0.000542315,-0.000383696,-1.5506e-12,2.7218e-12,5.1535e-316,-11.6616,16.8339,-12.7058,-6.76644,-1.11545,77.9933
0.0472,-2.19111,-15.2068,4.48396,30.4896,-11.6616,16.8339,-12.7058,-6.76638,-1.11548,9.55874,-19.399,9.84023,-11.7498,4.19214,-5.35627,19.3996,0.000664034,-0.000569426,-0.000341605,-1.55616e-12,2.72246e-12,3.18299e-313,-11.6616,16.8339,-12.7058,-6.76638,-1.11548,83.6186
0.0473,-0.386138,-16.1503,3.02798,30.4896,-11.6616,16.8339,-12.7057,-6.76633,-1.11552,10.1882,-19.3913,9.20308,-10.5743,3.241,-6.1751,19.3996,0.000662715,-0.000592362,-0.00029715,-1.55384e-12,2.72207e-12,5.14852e-316,-11.6616,16.8339,-12.7057,-6.76633,-1.11552,89.1251
0.0474,1.41938,-17.0707,1.56771,30.4895,-11.6616,16.8339,-12.7057,-6.76627,-1.11555,10.8031,-19.356,8.55286,-9.38376,2.28527,-6.98515,19.3995,0.00066039,-0.000610912,-0.000250803,-1.55725e-12,2.72291e-12,5.15351e-316,-11.6616,16.8339,-12.7057,-6.76627,-1.11555,94.5049
